Importer stats
--------------
 133844 100.00% total
  87160 65.12% extensions
  31766 23.73% apps
  14870 11.11% themes
     48 0.04% error

   6478 7.43% missing_permissions
  10230 11.74% missing_apis
   5535 6.35% missing_manifests

  72538 83.22% easy_conversion
   2618 3.00% browser_namespace
  19055 21.86% no_apis

Chrome API coverage
-------------------
     95 95.00% top 100 API
    228 91.20% top 250 API

Top API usage
------------
 141     391 + browser.storage.local.get
 142     388 + chrome.runtime.sendNativeMessage
 143     381 + chrome.runtime.onMessage
 144     375 + chrome.i18n.getUILanguage
 145     374 + browser.storage.local.set
 146     372 + chrome.bookmarks.create
 147     371 + chrome.browserAction.disable
 148     368 + chrome.webRequest.onBeforeRequest.removeListener
 149     360 + chrome.windows.getLastFocused
 150     356 + chrome.tabs.move
 151     356 + chrome.browserAction.enable
 152     347 + chrome.webNavigation.onDOMContentLoaded.addListener
 153     346 + chrome.tabs.connect
 154     346 + chrome.webNavigation.onHistoryStateUpdated.addListener
 155     337 + chrome.runtime.onInstalled
 156     336 + chrome.windows.WINDOW_ID_NONE
 157     327 + chrome.webRequest.onBeforeRedirect.addListener
 158     325 + chrome.runtime.error
 159     311 + browser.tabs.sendMessage
 160     310 + browser.extension.getURL
 161     289 + chrome.devtools.inspectedWindow.tabId
 162     287 + chrome.permissions.contains
 163     283 + chrome.identity.launchWebAuthFlow
 164     273 + chrome.extension.onMessage
 165     272 + chrome.extension.lastError.message
 166     268 + chrome.runtime.getPlatformInfo
 167     265 + chrome.tabs.onUpdated
 168     263 + chrome.webRequest.onErrorOccurred.addListener
 169     257 + chrome.devtools.inspectedWindow.eval
 170     252 + chrome.downloads.onChanged.addListener
 171     248 + chrome.runtime.onMessageExternal
 172     245 + chrome.bookmarks.remove
 173     243 - chrome.runtime.onSuspend.addListener
 174     239 + chrome.webRequest.onAuthRequired.addListener
 175     235 + browser.tabs.onUpdated.addListener
 176     230 + chrome.pageAction.setPopup
 177     229 + chrome.omnibox.onInputStarted.addListener
 178     226 - chrome.tts.speak
 179     225 + chrome.idle.onStateChanged.addListener
 180     223 - chrome.management.onUninstalled.addListener
 181     222 + chrome.webRequest.onBeforeSendHeaders.removeListener
 182     219 + chrome.bookmarks.search
 183     218 + chrome.management.get
 184     217 + chrome.alarms.get
 185     213 + chrome.alarms.clearAll
 186     213 - chrome.proxy.settings.get
 187     213 - chrome.notifications.update
 188     210 + chrome.tabs.onAttached.addListener
 189     210 + browser.runtime.getManifest
 190     202 - chrome.runtime.requestUpdateCheck
 191     201 + browser.tabs.executeScript
 192     199 - chrome.management.onDisabled.addListener
 193     199 + browser.tabs.update
 194     199 + chrome.tabs.onHighlighted.addListener
 195     196 + browser.browserAction.onClicked.addListener
 196     191 + browser.runtime.onInstalled.addListener
 197     191 + chrome.webNavigation.onReferenceFragmentUpdated.addListener
 198     189 - chrome.management.uninstall
 199     188 + chrome.tabs.onActiveChanged.addListener
 200     184 + chrome.permissions.remove
 201     182 + chrome.tabs.onRemoved.removeListener
 202     179 - chrome.proxy.settings.clear
 203     179 + chrome.browsingData.remove
 204     178 + chrome.downloads.search
 205     177 + chrome.tabs.highlight
 206     174 + chrome.webNavigation.getAllFrames
 207     172 + browser.browserAction.setIcon
 208     171 + chrome.bookmarks.getChildren
 209     168 + chrome.bookmarks.update
 210     168 + chrome.tabs.onDetached.addListener
 211     165 + browser.tabs.getCurrent
 212     165 + browser.browserAction.setBadgeText
 213     163 + browser.i18n.getMessage
 214     159 + chrome.tabs.onMoved.addListener
 215     156 + chrome.contextMenus.onClicked.removeListener
 216     154 + chrome.identity.getRedirectURL
 217     151 + chrome.webRequest.onHeadersReceived.removeListener
 218     148 + chrome.webNavigation.onErrorOccurred.addListener
 219     148 + browser.notifications.create
 220     147 + chrome.bookmarks.onCreated.addListener
 221     144 + chrome.idle.queryState
 222     143 + chrome.webRequest.onResponseStarted.addListener
 223     142 + browser.contextMenus.create
 224     137 + chrome.notifications.getAll
